SKU Code,Store_Code,BSQ
SKU_0611,STORE_06,4
SKU_0611,STORE_07,2
SKU_0611,STORE_08,1
SKU_0611,STORE_09,2
SKU_0611,STORE_11,4
SKU_0611,STORE_12,3
SKU_0611,STORE_13,3
SKU_0611,STORE_14,3
SKU_0612,STORE_01,4
SKU_0612,STORE_02,3
SKU_0612,STORE_04,4
SKU_0612,STORE_05,4
SKU_0612,STORE_06,3
SKU_0612,STORE_07,4
SKU_0612,STORE_08,4
SKU_0612,STORE_09,4
SKU_0612,STORE_11,3
SKU_0612,STORE_12,4
SKU_0612,STORE_13,4
SKU_0612,STORE_14,3
SKU_0613,STORE_01,1
SKU_0613,STORE_02,1
SKU_0613,STORE_03,2
SKU_0613,STORE_04,2
SKU_0613,STORE_05,1
SKU_0613,STORE_06,2
SKU_0613,STORE_07,2
SKU_0613,STORE_15,1
SKU_0613,STORE_08,2
SKU_0613,STORE_09,2
SKU_0613,STORE_16,1
SKU_0613,STORE_10,2
SKU_0613,STORE_11,1
SKU_0613,STORE_12,2
SKU_0613,STORE_13,2
SKU_0613,STORE_17,1
SKU_0613,STORE_14,1
SKU_0614,STORE_01,1
SKU_0614,STORE_02,1
SKU_0614,STORE_03,2
SKU_0614,STORE_04,2
SKU_0614,STORE_05,1
SKU_0614,STORE_06,1
SKU_0614,STORE_07,1
SKU_0614,STORE_15,1
SKU_0614,STORE_08,2
SKU_0614,STORE_09,1
SKU_0614,STORE_16,1
SKU_0614,STORE_10,1
SKU_0614,STORE_11,2
SKU_0614,STORE_12,1
SKU_0614,STORE_13,2
SKU_0614,STORE_17,2
SKU_0614,STORE_14,1
SKU_0615,STORE_01,2
SKU_0615,STORE_02,2
SKU_0615,STORE_03,1
SKU_0615,STORE_04,2
SKU_0615,STORE_05,1
SKU_0615,STORE_06,2
SKU_0615,STORE_07,2
SKU_0615,STORE_15,1
SKU_0615,STORE_08,1
SKU_0615,STORE_09,2
SKU_0615,STORE_16,2
SKU_0615,STORE_10,2
SKU_0615,STORE_11,1
SKU_0615,STORE_12,2
SKU_0615,STORE_13,2
SKU_0615,STORE_17,1
SKU_0615,STORE_14,2
SKU_0616,STORE_01,2
SKU_0616,STORE_02,1
SKU_0616,STORE_03,2
SKU_0616,STORE_04,1
SKU_0616,STORE_05,1
SKU_0616,STORE_06,2
SKU_0616,STORE_07,1
SKU_0616,STORE_15,1
SKU_0616,STORE_08,1
SKU_0616,STORE_09,1
SKU_0616,STORE_16,2
SKU_0616,STORE_10,2
SKU_0616,STORE_11,2
SKU_0616,STORE_12,1
SKU_0616,STORE_13,2
SKU_0616,STORE_17,1
SKU_0616,STORE_14,2
SKU_0617,STORE_01,1
SKU_0617,STORE_02,2
SKU_0617,STORE_03,2
SKU_0617,STORE_04,1
SKU_0617,STORE_05,2
SKU_0617,STORE_06,1
SKU_0617,STORE_07,2
SKU_0617,STORE_15,1
SKU_0617,STORE_08,2
SKU_0617,STORE_09,2
SKU_0617,STORE_16,2
SKU_0617,STORE_10,1
SKU_0617,STORE_11,1
SKU_0617,STORE_12,2
SKU_0617,STORE_13,2
SKU_0617,STORE_17,1
SKU_0617,STORE_14,1
SKU_0618,STORE_01,1
SKU_0618,STORE_02,2
SKU_0618,STORE_03,2
SKU_0618,STORE_04,2
SKU_0618,STORE_05,2
SKU_0618,STORE_06,1
SKU_0618,STORE_07,2
SKU_0618,STORE_15,2
SKU_0618,STORE_08,2
SKU_0618,STORE_09,2
SKU_0618,STORE_16,2
SKU_0618,STORE_10,2
SKU_0618,STORE_11,1
SKU_0618,STORE_12,2
SKU_0618,STORE_13,1
SKU_0618,STORE_17,2
SKU_0618,STORE_14,2
SKU_0619,STORE_01,2
SKU_0619,STORE_02,2
SKU_0619,STORE_03,2
SKU_0619,STORE_04,2
SKU_0619,STORE_05,2
SKU_0619,STORE_06,1
SKU_0619,STORE_07,2
SKU_0619,STORE_15,1
SKU_0619,STORE_08,2
SKU_0619,STORE_09,2
SKU_0619,STORE_16,2
SKU_0619,STORE_10,2
SKU_0619,STORE_11,2
SKU_0619,STORE_12,2
SKU_0619,STORE_13,1
SKU_0619,STORE_17,1
SKU_0619,STORE_14,2
SKU_0620,STORE_01,2
SKU_0620,STORE_02,1
SKU_0620,STORE_03,1
SKU_0620,STORE_04,1
SKU_0620,STORE_05,1
SKU_0620,STORE_06,1
SKU_0620,STORE_07,2
SKU_0620,STORE_15,2
SKU_0620,STORE_08,1
SKU_0620,STORE_09,2
SKU_0620,STORE_16,2
SKU_0620,STORE_10,1
SKU_0620,STORE_11,1
SKU_0620,STORE_12,1
SKU_0620,STORE_13,2
SKU_0620,STORE_17,2
SKU_0620,STORE_14,2
SKU_0621,STORE_01,1
SKU_0621,STORE_02,2
SKU_0621,STORE_03,2
SKU_0621,STORE_04,2
SKU_0621,STORE_05,2
SKU_0621,STORE_06,2
SKU_0621,STORE_07,2
SKU_0621,STORE_15,2
SKU_0621,STORE_08,2
SKU_0621,STORE_09,2
SKU_0621,STORE_16,1
SKU_0621,STORE_10,1
SKU_0621,STORE_11,2
SKU_0621,STORE_12,2
SKU_0621,STORE_13,2
SKU_0621,STORE_17,2
SKU_0621,STORE_14,2
SKU_0622,STORE_01,1
SKU_0622,STORE_02,1
SKU_0622,STORE_03,2
SKU_0622,STORE_04,1
SKU_0622,STORE_05,2
SKU_0622,STORE_06,1
SKU_0622,STORE_07,2
SKU_0622,STORE_15,2
SKU_0622,STORE_08,2
SKU_0622,STORE_09,2
SKU_0622,STORE_16,1
SKU_0622,STORE_10,2
SKU_0622,STORE_11,1
SKU_0622,STORE_12,1
SKU_0622,STORE_13,2
SKU_0622,STORE_17,1
SKU_0622,STORE_14,1
SKU_0623,STORE_01,1
SKU_0623,STORE_02,2
SKU_0623,STORE_03,2
SKU_0623,STORE_04,2
SKU_0623,STORE_05,1
SKU_0623,STORE_06,2
SKU_0623,STORE_07,2
SKU_0623,STORE_15,1
SKU_0623,STORE_08,2
SKU_0623,STORE_09,2
SKU_0623,STORE_16,2
SKU_0623,STORE_10,1
SKU_0623,STORE_11,1
SKU_0623,STORE_12,2
SKU_0623,STORE_13,1
SKU_0623,STORE_17,2
SKU_0623,STORE_14,2
SKU_0624,STORE_01,2
SKU_0624,STORE_02,2
SKU_0624,STORE_03,1
SKU_0624,STORE_04,1
SKU_0624,STORE_05,2
SKU_0624,STORE_06,1
SKU_0624,STORE_07,1
SKU_0624,STORE_15,2
SKU_0624,STORE_08,2
SKU_0624,STORE_09,1
SKU_0624,STORE_16,2
SKU_0624,STORE_10,1
SKU_0624,STORE_11,2
SKU_0624,STORE_12,1
SKU_0624,STORE_13,2
SKU_0624,STORE_17,1
SKU_0624,STORE_14,1
SKU_0625,STORE_01,1
SKU_0625,STORE_02,1
SKU_0625,STORE_03,1
SKU_0625,STORE_04,1
SKU_0625,STORE_05,1
SKU_0625,STORE_06,1
SKU_0625,STORE_07,1
SKU_0625,STORE_15,1
SKU_0625,STORE_08,2
SKU_0625,STORE_09,1
SKU_0625,STORE_16,1
SKU_0625,STORE_10,1
SKU_0625,STORE_11,2
SKU_0625,STORE_12,1
SKU_0625,STORE_13,2
SKU_0625,STORE_17,1
SKU_0625,STORE_14,1
SKU_0626,STORE_01,2
SKU_0626,STORE_02,1
SKU_0626,STORE_03,2
SKU_0626,STORE_04,1
SKU_0626,STORE_05,1
SKU_0626,STORE_06,2
SKU_0626,STORE_07,2
SKU_0626,STORE_15,1
SKU_0626,STORE_08,1
SKU_0626,STORE_09,2
SKU_0626,STORE_16,1
SKU_0626,STORE_10,2
SKU_0626,STORE_11,1
SKU_0626,STORE_12,2
SKU_0626,STORE_13,1
SKU_0626,STORE_17,2
SKU_0626,STORE_14,2
SKU_0627,STORE_01,1
SKU_0627,STORE_02,2
SKU_0627,STORE_03,1
SKU_0627,STORE_04,2
SKU_0627,STORE_05,2
SKU_0627,STORE_06,2
SKU_0627,STORE_07,1
SKU_0627,STORE_15,4
SKU_0627,STORE_08,1
SKU_0627,STORE_09,4
SKU_0627,STORE_16,2
SKU_0627,STORE_10,2
SKU_0627,STORE_11,2
SKU_0627,STORE_12,1
SKU_0627,STORE_13,2
SKU_0627,STORE_17,1
SKU_0627,STORE_14,1
SKU_0628,STORE_01,2
SKU_0628,STORE_02,1
SKU_0628,STORE_03,1
SKU_0628,STORE_04,1
SKU_0628,STORE_05,1
SKU_0628,STORE_06,2
SKU_0628,STORE_07,2
SKU_0628,STORE_15,1
SKU_0628,STORE_08,1
SKU_0628,STORE_09,1
SKU_0628,STORE_16,1
SKU_0628,STORE_10,1
SKU_0628,STORE_11,2
SKU_0628,STORE_12,2
SKU_0628,STORE_13,1
SKU_0628,STORE_17,2
SKU_0628,STORE_14,2
SKU_0629,STORE_01,2
SKU_0629,STORE_02,1
SKU_0629,STORE_03,1
SKU_0629,STORE_04,2
SKU_0629,STORE_05,1
SKU_0629,STORE_06,2
SKU_0629,STORE_07,1
SKU_0629,STORE_15,1
SKU_0629,STORE_08,1
SKU_0629,STORE_09,2
SKU_0629,STORE_16,1
SKU_0629,STORE_10,1
SKU_0629,STORE_11,1
SKU_0629,STORE_12,2
SKU_0629,STORE_13,1
SKU_0629,STORE_17,2
SKU_0629,STORE_14,1
SKU_0630,STORE_01,2
SKU_0630,STORE_02,2
SKU_0630,STORE_03,2
SKU_0630,STORE_04,2
SKU_0630,STORE_05,1
SKU_0630,STORE_06,1
SKU_0630,STORE_07,1
SKU_0630,STORE_15,2
SKU_0630,STORE_08,1
SKU_0630,STORE_09,1
SKU_0630,STORE_16,1
SKU_0630,STORE_10,2
SKU_0630,STORE_11,1
SKU_0630,STORE_12,2
SKU_0630,STORE_13,1
SKU_0630,STORE_17,1
SKU_0630,STORE_14,2
SKU_0631,STORE_01,1
SKU_0631,STORE_02,2
SKU_0631,STORE_03,1
SKU_0631,STORE_04,1
SKU_0631,STORE_05,2
SKU_0631,STORE_06,2
SKU_0631,STORE_07,2
SKU_0631,STORE_15,2
SKU_0631,STORE_08,2
SKU_0631,STORE_09,1
SKU_0631,STORE_16,2
SKU_0631,STORE_10,2
SKU_0631,STORE_11,2
SKU_0631,STORE_12,2
SKU_0631,STORE_13,2
SKU_0631,STORE_17,1
SKU_0631,STORE_14,1
SKU_0632,STORE_01,2
SKU_0632,STORE_02,1
SKU_0632,STORE_03,1
SKU_0632,STORE_04,1
SKU_0632,STORE_05,1
SKU_0632,STORE_06,2
SKU_0632,STORE_07,2
SKU_0632,STORE_15,2
SKU_0632,STORE_08,2
SKU_0632,STORE_09,2
SKU_0632,STORE_16,1
SKU_0632,STORE_10,2
SKU_0632,STORE_11,2
SKU_0632,STORE_12,1
SKU_0632,STORE_13,2
SKU_0632,STORE_17,1
SKU_0632,STORE_14,2
SKU_0633,STORE_01,1
SKU_0633,STORE_02,1
SKU_0633,STORE_03,1
SKU_0633,STORE_04,1
SKU_0633,STORE_05,2
SKU_0633,STORE_06,4
SKU_0633,STORE_07,2
SKU_0633,STORE_15,2
SKU_0633,STORE_08,1
SKU_0633,STORE_09,4
SKU_0633,STORE_16,1
SKU_0633,STORE_10,2
SKU_0633,STORE_11,2
SKU_0633,STORE_12,1
SKU_0633,STORE_13,2
SKU_0633,STORE_17,2
SKU_0633,STORE_14,1
SKU_0634,STORE_01,2
SKU_0634,STORE_02,2
SKU_0634,STORE_03,2
SKU_0634,STORE_05,2
SKU_0634,STORE_06,1
SKU_0634,STORE_07,2
SKU_0634,STORE_08,1
SKU_0634,STORE_09,2
SKU_0634,STORE_13,2
SKU_0634,STORE_14,2
SKU_0635,STORE_01,2
SKU_0635,STORE_02,2
SKU_0635,STORE_03,1
SKU_0635,STORE_05,1
SKU_0635,STORE_06,1
SKU_0635,STORE_07,1
SKU_0635,STORE_08,2
SKU_0635,STORE_09,1
SKU_0635,STORE_13,2
SKU_0635,STORE_14,1
SKU_0636,STORE_01,1
SKU_0636,STORE_02,1
SKU_0636,STORE_03,2
SKU_0636,STORE_05,1
SKU_0636,STORE_06,2
SKU_0636,STORE_07,2
SKU_0636,STORE_08,1
SKU_0636,STORE_09,2
SKU_0636,STORE_13,2
SKU_0636,STORE_14,2
SKU_0637,STORE_01,2
SKU_0637,STORE_02,1
SKU_0637,STORE_03,1
SKU_0637,STORE_05,2
SKU_0637,STORE_06,2
SKU_0637,STORE_07,1
SKU_0637,STORE_08,1
SKU_0637,STORE_09,2
SKU_0637,STORE_13,2
SKU_0637,STORE_14,1
SKU_0638,STORE_01,1
SKU_0638,STORE_02,2
SKU_0638,STORE_03,1
SKU_0638,STORE_05,2
SKU_0638,STORE_06,1
SKU_0638,STORE_07,1
SKU_0638,STORE_08,2
SKU_0638,STORE_09,2
SKU_0638,STORE_13,2
SKU_0638,STORE_14,1
SKU_0639,STORE_01,1
SKU_0639,STORE_02,1
SKU_0639,STORE_03,2
SKU_0639,STORE_05,2
SKU_0639,STORE_06,2
SKU_0639,STORE_07,2
SKU_0639,STORE_08,2
SKU_0639,STORE_09,1
SKU_0639,STORE_13,1
SKU_0639,STORE_14,2
SKU_0640,STORE_01,1
SKU_0640,STORE_02,1
SKU_0640,STORE_03,1
SKU_0640,STORE_05,2
SKU_0640,STORE_06,1
SKU_0640,STORE_07,2
SKU_0640,STORE_08,2
SKU_0640,STORE_09,2
SKU_0640,STORE_13,2
SKU_0640,STORE_14,2
SKU_0641,STORE_01,1
SKU_0641,STORE_02,1
SKU_0641,STORE_05,2
SKU_0641,STORE_06,3
SKU_0641,STORE_07,1
SKU_0641,STORE_08,1
SKU_0641,STORE_09,4
SKU_0641,STORE_13,2
SKU_0642,STORE_01,1
SKU_0642,STORE_02,1
SKU_0642,STORE_05,1
SKU_0642,STORE_06,2
SKU_0642,STORE_07,2
SKU_0642,STORE_08,1
SKU_0642,STORE_09,4
SKU_0642,STORE_13,1
SKU_0643,STORE_01,1
SKU_0643,STORE_02,1
SKU_0643,STORE_05,1
SKU_0643,STORE_06,1
SKU_0643,STORE_07,2
SKU_0643,STORE_08,2
SKU_0643,STORE_09,1
SKU_0643,STORE_13,1
SKU_0644,STORE_01,2
SKU_0644,STORE_02,1
SKU_0644,STORE_05,1
SKU_0644,STORE_06,2
SKU_0644,STORE_07,1
SKU_0644,STORE_08,2
SKU_0644,STORE_09,1
SKU_0644,STORE_13,1
SKU_0645,STORE_01,2
SKU_0645,STORE_02,2
SKU_0645,STORE_05,1
SKU_0645,STORE_06,2
SKU_0645,STORE_07,1
SKU_0645,STORE_08,1
SKU_0645,STORE_09,1
SKU_0645,STORE_13,1
SKU_0646,STORE_01,2
SKU_0646,STORE_02,1
SKU_0646,STORE_05,2
SKU_0646,STORE_06,1
SKU_0646,STORE_07,2
SKU_0646,STORE_08,1
SKU_0646,STORE_09,1
SKU_0646,STORE_13,1
SKU_0647,STORE_01,2
SKU_0647,STORE_02,2
SKU_0647,STORE_05,2
SKU_0647,STORE_06,2
SKU_0647,STORE_07,1
SKU_0647,STORE_08,2
SKU_0647,STORE_09,4
SKU_0647,STORE_13,1
SKU_0648,STORE_01,3
SKU_0648,STORE_05,2
SKU_0648,STORE_06,1
SKU_0648,STORE_08,1
SKU_0648,STORE_09,3
SKU_0648,STORE_13,1
SKU_0648,STORE_14,2
SKU_0649,STORE_01,3
SKU_0649,STORE_05,1
SKU_0649,STORE_06,2
SKU_0649,STORE_08,1
SKU_0649,STORE_09,4
SKU_0649,STORE_13,1
SKU_0649,STORE_14,2
SKU_0650,STORE_01,1
SKU_0650,STORE_05,1
SKU_0650,STORE_06,2
SKU_0650,STORE_08,1
SKU_0650,STORE_09,1
SKU_0650,STORE_13,1
SKU_0650,STORE_14,1
SKU_0651,STORE_01,1
SKU_0651,STORE_05,2
SKU_0651,STORE_06,1
SKU_0651,STORE_08,2
SKU_0651,STORE_09,2
SKU_0651,STORE_13,1
SKU_0651,STORE_14,1
SKU_0652,STORE_01,1
SKU_0652,STORE_05,2
SKU_0652,STORE_06,1
SKU_0652,STORE_08,2
SKU_0652,STORE_09,1
SKU_0652,STORE_13,1
SKU_0652,STORE_14,2
SKU_0653,STORE_01,2
SKU_0653,STORE_05,2
SKU_0653,STORE_06,1
SKU_0653,STORE_08,1
SKU_0653,STORE_09,2
SKU_0653,STORE_13,1
SKU_0653,STORE_14,1
SKU_0654,STORE_01,2
SKU_0654,STORE_05,2
SKU_0654,STORE_06,2
SKU_0654,STORE_08,2
SKU_0654,STORE_09,4
SKU_0654,STORE_13,1
SKU_0654,STORE_14,2
SKU_0655,STORE_01,1
SKU_0655,STORE_02,2
SKU_0655,STORE_04,1
SKU_0655,STORE_05,1
SKU_0655,STORE_06,2
SKU_0655,STORE_07,2
SKU_0655,STORE_08,1
SKU_0655,STORE_09,1
SKU_0655,STORE_11,1
SKU_0655,STORE_13,1
SKU_0655,STORE_14,1
SKU_0656,STORE_01,2
SKU_0656,STORE_02,2
SKU_0656,STORE_04,2
SKU_0656,STORE_05,2
SKU_0656,STORE_06,2
SKU_0656,STORE_07,1
SKU_0656,STORE_08,2
SKU_0656,STORE_09,2
SKU_0656,STORE_11,1
SKU_0656,STORE_13,1
SKU_0656,STORE_14,2
SKU_0657,STORE_01,2
SKU_0657,STORE_02,1
SKU_0657,STORE_04,2
SKU_0657,STORE_05,2
SKU_0657,STORE_06,2
SKU_0657,STORE_07,2
SKU_0657,STORE_08,2
SKU_0657,STORE_09,2
SKU_0657,STORE_11,2
SKU_0657,STORE_13,1
SKU_0657,STORE_14,2
SKU_0658,STORE_01,2
SKU_0658,STORE_02,1
SKU_0658,STORE_04,2
SKU_0658,STORE_05,1
SKU_0658,STORE_06,1
SKU_0658,STORE_07,1
SKU_0658,STORE_08,2
SKU_0658,STORE_09,2
SKU_0658,STORE_11,1
SKU_0658,STORE_13,2
SKU_0658,STORE_14,1
SKU_0659,STORE_01,2
SKU_0659,STORE_02,2
SKU_0659,STORE_04,1
SKU_0659,STORE_05,1
SKU_0659,STORE_06,1
SKU_0659,STORE_07,1
SKU_0659,STORE_08,2
SKU_0659,STORE_09,1
SKU_0659,STORE_11,2
SKU_0659,STORE_13,2
SKU_0659,STORE_14,1
SKU_0660,STORE_01,1
SKU_0660,STORE_02,1
SKU_0660,STORE_04,1
SKU_0660,STORE_05,1
SKU_0660,STORE_06,2
SKU_0660,STORE_07,2
SKU_0660,STORE_08,2
SKU_0660,STORE_09,2
SKU_0660,STORE_11,2
SKU_0660,STORE_13,2
SKU_0660,STORE_14,1
SKU_0661,STORE_01,2
SKU_0661,STORE_02,2
SKU_0661,STORE_04,2
SKU_0661,STORE_05,2
SKU_0661,STORE_06,2
SKU_0661,STORE_07,1
SKU_0661,STORE_08,1
SKU_0661,STORE_09,1
SKU_0661,STORE_11,2
SKU_0661,STORE_13,1
SKU_0661,STORE_14,2
SKU_0662,STORE_01,1
SKU_0662,STORE_02,1
SKU_0662,STORE_03,1
SKU_0662,STORE_04,1
SKU_0662,STORE_05,2
SKU_0662,STORE_06,2
SKU_0662,STORE_07,1
SKU_0662,STORE_15,2
SKU_0662,STORE_08,1
SKU_0662,STORE_09,1
SKU_0662,STORE_16,2
SKU_0662,STORE_10,2
SKU_0662,STORE_11,1
SKU_0662,STORE_12,2
SKU_0662,STORE_13,1
SKU_0662,STORE_17,1
SKU_0662,STORE_14,1
SKU_0663,STORE_01,1
SKU_0663,STORE_02,1
SKU_0663,STORE_03,1
SKU_0663,STORE_04,1
SKU_0663,STORE_05,2
SKU_0663,STORE_06,1
SKU_0663,STORE_07,2
SKU_0663,STORE_15,1
SKU_0663,STORE_08,2
SKU_0663,STORE_09,2
SKU_0663,STORE_16,1
SKU_0663,STORE_10,2
SKU_0663,STORE_11,1
SKU_0663,STORE_12,1
SKU_0663,STORE_13,2
SKU_0663,STORE_17,2
SKU_0663,STORE_14,2
SKU_0664,STORE_01,1
SKU_0664,STORE_02,2
SKU_0664,STORE_03,2
SKU_0664,STORE_04,1
SKU_0664,STORE_05,2
SKU_0664,STORE_06,1
SKU_0664,STORE_07,2
SKU_0664,STORE_15,2
SKU_0664,STORE_08,2
SKU_0664,STORE_09,2
SKU_0664,STORE_16,2
SKU_0664,STORE_10,2
SKU_0664,STORE_11,2
SKU_0664,STORE_12,2
SKU_0664,STORE_13,2
SKU_0664,STORE_17,1
SKU_0664,STORE_14,1
SKU_0665,STORE_01,1
SKU_0665,STORE_02,2
SKU_0665,STORE_03,2
SKU_0665,STORE_04,1
SKU_0665,STORE_05,2
SKU_0665,STORE_06,1
SKU_0665,STORE_07,1
SKU_0665,STORE_15,2
SKU_0665,STORE_08,2
SKU_0665,STORE_09,1
SKU_0665,STORE_16,2
SKU_0665,STORE_10,2
SKU_0665,STORE_11,2
SKU_0665,STORE_12,2
SKU_0665,STORE_13,2
SKU_0665,STORE_17,2
SKU_0665,STORE_14,1
SKU_0666,STORE_01,2
SKU_0666,STORE_02,1
SKU_0666,STORE_03,1
SKU_0666,STORE_04,2
SKU_0666,STORE_05,2
SKU_0666,STORE_06,1
SKU_0666,STORE_07,2
SKU_0666,STORE_15,2
SKU_0666,STORE_08,1
SKU_0666,STORE_09,2
SKU_0666,STORE_16,2
SKU_0666,STORE_10,1
SKU_0666,STORE_11,2
SKU_0666,STORE_12,2
SKU_0666,STORE_13,2
SKU_0666,STORE_17,2
SKU_0666,STORE_14,1
SKU_0667,STORE_01,2
SKU_0667,STORE_02,1
SKU_0667,STORE_03,1
SKU_0667,STORE_04,2
SKU_0667,STORE_05,2
SKU_0667,STORE_06,2
SKU_0667,STORE_07,2
SKU_0667,STORE_15,1
SKU_0667,STORE_08,2
SKU_0667,STORE_09,1
SKU_0667,STORE_16,2
SKU_0667,STORE_10,1
SKU_0667,STORE_11,1
SKU_0667,STORE_12,2
SKU_0667,STORE_13,1
SKU_0667,STORE_17,1
SKU_0667,STORE_14,2
SKU_0668,STORE_01,2
SKU_0668,STORE_02,1
SKU_0668,STORE_03,1
SKU_0668,STORE_04,1
SKU_0668,STORE_05,2
SKU_0668,STORE_06,1
SKU_0668,STORE_07,2
SKU_0668,STORE_15,1
SKU_0668,STORE_08,1
SKU_0668,STORE_09,1
SKU_0668,STORE_16,1
SKU_0668,STORE_10,1
SKU_0668,STORE_11,2
SKU_0668,STORE_12,1
SKU_0668,STORE_13,2
SKU_0668,STORE_17,1
SKU_0668,STORE_14,2
SKU_0669,STORE_01,2
SKU_0669,STORE_03,2
SKU_0669,STORE_04,1
SKU_0669,STORE_05,1
SKU_0669,STORE_06,2
SKU_0669,STORE_15,3
SKU_0669,STORE_08,1
SKU_0669,STORE_16,2
SKU_0669,STORE_10,2
SKU_0669,STORE_11,2
SKU_0669,STORE_12,2
SKU_0669,STORE_17,2
SKU_0669,STORE_14,2
SKU_0670,STORE_01,2
SKU_0670,STORE_03,2
SKU_0670,STORE_04,1
SKU_0670,STORE_05,2
SKU_0670,STORE_06,2
SKU_0670,STORE_15,2
SKU_0670,STORE_08,1
SKU_0670,STORE_16,2
SKU_0670,STORE_10,1
SKU_0670,STORE_11,2
SKU_0670,STORE_12,1
SKU_0670,STORE_17,1
SKU_0670,STORE_14,1
SKU_0671,STORE_01,1
SKU_0671,STORE_03,1
SKU_0671,STORE_04,2
SKU_0671,STORE_05,2
SKU_0671,STORE_06,1
SKU_0671,STORE_15,1
SKU_0671,STORE_08,1
SKU_0671,STORE_16,1
SKU_0671,STORE_10,2
SKU_0671,STORE_11,1
SKU_0671,STORE_12,1
SKU_0671,STORE_17,1
SKU_0671,STORE_14,1
SKU_0672,STORE_01,1
SKU_0672,STORE_03,2
SKU_0672,STORE_04,2
SKU_0672,STORE_05,2
SKU_0672,STORE_06,2
SKU_0672,STORE_15,1
SKU_0672,STORE_08,1
SKU_0672,STORE_16,2
SKU_0672,STORE_10,2
SKU_0672,STORE_11,2
SKU_0672,STORE_12,2
SKU_0672,STORE_17,2
SKU_0672,STORE_14,2
SKU_0673,STORE_01,2
SKU_0673,STORE_03,2
SKU_0673,STORE_04,2
SKU_0673,STORE_05,2
SKU_0673,STORE_06,2
SKU_0673,STORE_15,2
SKU_0673,STORE_08,2
SKU_0673,STORE_16,2
SKU_0673,STORE_10,2
SKU_0673,STORE_11,2
SKU_0673,STORE_12,1
SKU_0673,STORE_17,1
SKU_0673,STORE_14,2
SKU_0674,STORE_01,2
SKU_0674,STORE_03,2
SKU_0674,STORE_04,2
SKU_0674,STORE_05,1
SKU_0674,STORE_06,1
SKU_0674,STORE_15,1
SKU_0674,STORE_08,2
SKU_0674,STORE_16,2
SKU_0674,STORE_10,2
SKU_0674,STORE_11,1
SKU_0674,STORE_12,2
SKU_0674,STORE_17,2
SKU_0674,STORE_14,1
SKU_0675,STORE_01,2
SKU_0675,STORE_03,2
SKU_0675,STORE_04,2
SKU_0675,STORE_05,1
SKU_0675,STORE_06,2
SKU_0675,STORE_15,1
SKU_0675,STORE_08,2
SKU_0675,STORE_16,2
SKU_0675,STORE_10,1
SKU_0675,STORE_11,3
SKU_0675,STORE_12,1
SKU_0675,STORE_17,2
SKU_0675,STORE_14,2
SKU_0676,STORE_01,3
SKU_0676,STORE_06,4
SKU_0677,STORE_01,4
SKU_0677,STORE_06,2
SKU_0678,STORE_01,1
SKU_0678,STORE_06,4
SKU_0679,STORE_01,2
SKU_0679,STORE_06,2
SKU_0680,STORE_01,1
SKU_0680,STORE_06,1
SKU_0681,STORE_01,2
SKU_0681,STORE_06,2
SKU_0682,STORE_01,4
SKU_0682,STORE_06,4
SKU_0683,STORE_01,3
SKU_0684,STORE_01,4
SKU_0685,STORE_01,2
SKU_0686,STORE_01,2
SKU_0687,STORE_01,2
SKU_0688,STORE_01,2
SKU_0689,STORE_01,3
SKU_0690,STORE_01,1
SKU_0690,STORE_02,3
SKU_0690,STORE_05,1
SKU_0690,STORE_06,2
SKU_0690,STORE_07,4
SKU_0690,STORE_08,3
SKU_0690,STORE_09,4
SKU_0690,STORE_13,4
SKU_0690,STORE_14,1
SKU_0691,STORE_01,1
SKU_0691,STORE_02,1
SKU_0691,STORE_05,2
SKU_0691,STORE_06,2
SKU_0691,STORE_07,1
SKU_0691,STORE_08,1
SKU_0691,STORE_09,3
SKU_0691,STORE_13,4
SKU_0691,STORE_14,2
SKU_0692,STORE_01,1
SKU_0692,STORE_02,3
SKU_0692,STORE_05,2
SKU_0692,STORE_06,2
SKU_0692,STORE_07,2
SKU_0692,STORE_08,1
SKU_0692,STORE_09,3
SKU_0692,STORE_13,1
SKU_0692,STORE_14,1
SKU_0693,STORE_01,2
SKU_0693,STORE_02,1
SKU_0693,STORE_05,1
SKU_0693,STORE_06,1
SKU_0693,STORE_07,2
SKU_0693,STORE_08,2
SKU_0693,STORE_09,3
SKU_0693,STORE_13,1
SKU_0693,STORE_14,2
SKU_0694,STORE_01,2
SKU_0694,STORE_02,1
SKU_0694,STORE_05,1
SKU_0694,STORE_06,2
SKU_0694,STORE_07,2
SKU_0694,STORE_08,1
SKU_0694,STORE_09,1
SKU_0694,STORE_13,2
SKU_0694,STORE_14,2
SKU_0695,STORE_01,2
SKU_0695,STORE_02,2
SKU_0695,STORE_05,1
SKU_0695,STORE_06,2
SKU_0695,STORE_07,2
SKU_0695,STORE_08,2
SKU_0695,STORE_09,1
SKU_0695,STORE_13,1
SKU_0695,STORE_14,1
SKU_0696,STORE_01,2
SKU_0696,STORE_02,1
SKU_0696,STORE_05,2
SKU_0696,STORE_06,2
SKU_0696,STORE_07,2
SKU_0696,STORE_08,2
SKU_0696,STORE_09,4
SKU_0696,STORE_13,3
SKU_0696,STORE_14,2
SKU_0697,STORE_01,3
SKU_0697,STORE_05,3
SKU_0697,STORE_06,3
SKU_0697,STORE_08,4
SKU_0697,STORE_09,4
SKU_0697,STORE_13,3
SKU_0697,STORE_14,3
SKU_0698,STORE_01,3
SKU_0698,STORE_05,3
